dt_venda;cd_empresa;cd_mercadoria;qt_vendida
01.04.2018 00:00:00;1;127941;108
01.05.2018 00:00:00;1;127941;129
01.06.2018 00:00:00;1;127941;111
01.07.2018 00:00:00;1;127941;148
01.08.2018 00:00:00;1;127941;81
01.09.2018 00:00:00;1;127941;95
01.10.2018 00:00:00;1;127941;88
01.11.2018 00:00:00;1;127941;106
01.12.2018 00:00:00;1;127941;102
01.01.2019 00:00:00;1;127941;90
01.01.2016 00:00:00;1;127959;64
01.02.2016 00:00:00;1;127959;133
01.03.2016 00:00:00;1;127959;5
01.04.2016 00:00:00;1;127959;144
01.05.2016 00:00:00;1;127959;528
01.06.2016 00:00:00;1;127959;0
01.07.2016 00:00:00;1;127959;0
01.08.2016 00:00:00;1;127959;480
01.11.2016 00:00:00;1;127959;116
01.12.2016 00:00:00;1;127959;92
01.01.2017 00:00:00;1;127959;246
01.02.2017 00:00:00;1;127959;198
01.03.2017 00:00:00;1;127959;217
01.04.2017 00:00:00;1;127959;377
01.05.2017 00:00:00;1;127959;313
01.06.2017 00:00:00;1;127959;503
01.07.2017 00:00:00;1;127959;664
01.08.2017 00:00:00;1;127959;362
01.09.2017 00:00:00;1;127959;205
01.10.2017 00:00:00;1;127959;192
01.11.2017 00:00:00;1;127959;182
01.12.2017 00:00:00;1;127959;207
01.01.2018 00:00:00;1;127959;109
01.02.2018 00:00:00;1;127959;144
01.03.2018 00:00:00;1;127959;133
01.04.2018 00:00:00;1;127959;99
01.05.2018 00:00:00;1;127959;174
01.06.2018 00:00:00;1;127959;169
01.07.2018 00:00:00;1;127959;160
01.08.2018 00:00:00;1;127959;202
01.09.2018 00:00:00;1;127959;230
01.10.2018 00:00:00;1;127959;204
01.11.2018 00:00:00;1;127959;216
01.12.2018 00:00:00;1;127959;305
01.01.2019 00:00:00;1;127959;0
01.01.2016 00:00:00;1;127967;31
01.02.2016 00:00:00;1;127967;1
01.03.2016 00:00:00;1;127967;3
01.04.2016 00:00:00;1;127967;50
01.05.2016 00:00:00;1;127967;37
01.06.2016 00:00:00;1;127967;21
01.07.2016 00:00:00;1;127967;9
01.08.2016 00:00:00;1;127967;26
01.11.2016 00:00:00;1;127967;44
01.12.2016 00:00:00;1;127967;57
01.01.2017 00:00:00;1;127967;23
01.02.2017 00:00:00;1;127967;80
01.03.2017 00:00:00;1;127967;0
01.04.2017 00:00:00;1;127967;0
01.05.2017 00:00:00;1;127967;31
01.06.2017 00:00:00;1;127967;2
01.07.2017 00:00:00;1;127967;5
01.08.2017 00:00:00;1;127967;13
01.09.2017 00:00:00;1;127967;3
01.10.2017 00:00:00;1;127967;1
01.11.2017 00:00:00;1;127967;1
